playerID,yearID,lgID,POS,gold_glove
sengako01,2023,NL,P,1
hutchdr01,2018,NL,P,1
aybarer01,2015,AL,SS,1
caratvi01,2017,NL,1B,1
valdece01,2022,AL,P,1
chaveje01,2021,NL,P,1
rothmi01,2014,AL,P,1
danneha01,2023,AL,P,1
gerbemi01,2019,NL,OF,1
broadmi01,2016,NL,P,1
battema01,2023,NL,3B,1
bernaro01,2014,NL,1B,1
sardilu01,2017,NL,3B,1
pattosp01,2021,AL,P,1
whiteel04,2023,NL,OF,1
coleaj01,2021,AL,P,1
sanchca01,2017,AL,SS,1
colomal01,2021,AL,P,1
handbr01,2016,NL,P,1
schwaky01,2017,NL,C,1
achteaj01,2016,AL,P,1
volqued01,2014,NL,P,1
taijetr01,2017,NL,OF,1
turneju01,2016,NL,1B,1
sandopa01,2015,AL,3B,1
wahlbo01,2018,NL,P,1
lestejo02,2023,AL,1B,1
valdejo03,2016,AL,P,1
chiriyo01,2018,AL,P,1
boteda01,2020,NL,2B,1
wadety01,2017,AL,OF,1
eickhje01,2022,NL,P,1
daviskh01,2016,AL,OF,1
milonto01,2016,AL,P,1
lawde01,2023,NL,P,1
iglesjo01,2017,AL,SS,1
telisto01,2014,AL,C,1
lowrije01,2017,AL,3B,1
ibanean01,2021,AL,2B,1
marinro01,2022,AL,P,1
herrejo03,2015,NL,SS,1
gimench01,2015,AL,C,1
owingch01,2019,AL,OF,2
solerjo01,2018,AL,OF,1
fulmeca01,2023,AL,P,1
blancda02,2023,AL,OF,1
danisty01,2022,AL,P,1
abreual01,2020,AL,P,1
shrevch01,2014,NL,P,1
adriaeh01,2020,AL,SS,1
fryda01,2023,AL,1B,1
farmeky01,2017,NL,1B,1
maybejo02,2014,AL,OF,1
meansjo01,2022,AL,P,1
lackejo01,2017,NL,P,1
valenda01,2018,AL,3B,1
weavelu01,2018,NL,P,1
lolliry01,2015,NL,OF,1
dejesiv02,2016,NL,OF,1
greench03,2018,AL,P,1
cruzon01,2023,NL,SS,1
hampsga01,2021,NL,OF,1
sneedcy01,2019,AL,P,1
garciad02,2021,AL,OF,1
vosleja01,2022,NL,SS,1
escobed01,2018,AL,3B,1
sotoli01,2023,AL,2B,1
uriaslu01,2018,NL,2B,1
wilkian01,2014,AL,1B,1
canhama01,2016,AL,3B,1
canhama01,2021,AL,1B,1
duggero01,2020,NL,P,1
mileywa01,2017,AL,P,1
millebr02,2017,AL,2B,1
molinjo01,2014,AL,C,1
perezhe01,2018,NL,SS,1
thornty01,2018,AL,P,1
rodrist02,2014,NL,P,1
ruary01,2014,AL,1B,1
tuckeco01,2022,NL,2B,1
edmanto01,2020,NL,OF,1
gimench01,2018,AL,P,1
lemahdj01,2018,NL,2B,1
paulsbe01,2015,NL,OF,1
riverem01,2021,AL,1B,1
shuckja01,2014,AL,OF,2
reaco01,2020,NL,P,1
reynoma03,2023,NL,3B,1
chaveer01,2014,NL,3B,1
buxtoby01,2019,AL,OF,1
calvobl01,2023,NL,P,1
luxga01,2022,NL,OF,1
millebr02,2020,NL,2B,1
florewi01,2016,NL,1B,1
hagadni01,2015,AL,P,1
naylojo01,2022,AL,OF,1
rosaral01,2016,NL,3B,1
papeljo01,2016,NL,P,1
chishja01,2022,NL,2B,1
sadleca02,2021,AL,P,1
penafe01,2020,AL,P,1
sippto01,2015,AL,P,1
stassma01,2016,AL,C,1
vanslsc01,2017,NL,OF,1
dysonja01,2020,NL,OF,1
grishtr01,2023,NL,OF,1
kremede01,2020,AL,P,1
chiriyo01,2019,AL,P,1
hugheph01,2016,AL,P,1
kellebr01,2022,AL,P,1
vaughan01,2021,AL,1B,1
santado01,2015,NL,OF,1
herrmfr01,2016,NL,P,1
gittech01,2021,AL,1B,1
ohopplo01,2022,AL,C,1
redmoto01,2015,AL,P,1
francwa01,2021,AL,SS,1
gonzaer01,2022,NL,2B,1
camarjo01,2017,NL,OF,1
avilaal01,2014,AL,C,1
soriajo01,2015,AL,P,1
zimmejo02,2016,AL,P,1
munozya01,2019,NL,3B,1
falteba01,2023,NL,P,2
perezsa02,2015,AL,C,1
minteaj01,2019,NL,P,1
poundbr01,2016,AL,P,1
schepta01,2017,AL,P,1
choosh01,2018,AL,OF,1
wallabr01,2016,NL,3B,1
brachsi01,2023,NL,P,1
sorokmi01,2018,NL,P,1
tejadru01,2015,NL,3B,1
cabreos01,2023,AL,OF,1
jacksan01,2023,NL,P,2
peterja01,2018,AL,3B,1
mcgehca01,2014,NL,3B,1
biggica01,2019,AL,1B,1
tilsoch01,2019,AL,OF,1
curtijo02,2020,AL,P,1
johnsbr03,2023,NL,OF,1
figaral01,2014,NL,P,1
brachbr01,2015,AL,P,1
feddeer01,2019,NL,P,1
lakintr01,2019,AL,P,1
peralfr01,2020,NL,P,1
sanchhe01,2014,NL,C,1
tejadru01,2016,NL,3B,2
leybado01,2021,AL,2B,1
treinbl01,2020,NL,P,1
hernaen02,2018,NL,OF,1
renfrhu01,2019,NL,OF,1
beresja01,2016,AL,3B,1
thomaia01,2015,NL,P,2
shrevch01,2022,NL,P,1
cokeph01,2016,NL,P,1
tatedi01,2020,AL,P,1
millemi01,2016,AL,2B,1
wainwad01,2019,NL,P,1
sprinje01,2018,AL,P,1
reynoma03,2016,NL,2B,1
owenshe02,2015,AL,P,1
fulmemi01,2020,AL,P,1
croneja01,2020,NL,2B,1
tazawju01,2015,AL,P,1
junisja01,2020,AL,P,1
mendida01,2020,AL,2B,1
perezhe01,2014,AL,2B,1
torrero01,2018,AL,3B,1
hillisa01,2019,NL,OF,1
martijd02,2019,AL,OF,1
colonba01,2014,NL,P,1
hansoal01,2016,NL,2B,1
bostich01,2018,NL,OF,2
osunaro01,2018,AL,P,2
vottojo01,2021,NL,1B,1
barnema01,2015,AL,P,1
adamsma01,2017,NL,OF,2
fulmemi01,2018,AL,P,1
richatr01,2021,AL,P,2
gonzaer01,2021,NL,3B,1
darnatr01,2014,NL,C,1
gordoni01,2021,AL,2B,1
kozmape01,2018,AL,2B,1
davidtu01,2022,AL,P,1
pelfrmi01,2015,AL,P,1
perezhe01,2018,NL,1B,1
montera01,2017,NL,P,1
vottojo01,2020,NL,1B,1
correca01,2021,AL,SS,1
lowthza01,2021,AL,P,1
heanean01,2014,NL,P,1
hembrhe01,2016,AL,P,1
pomerdr01,2016,NL,P,1
goinsry01,2017,AL,SS,1
munozya01,2020,AL,OF,1
gimench01,2014,AL,3B,1
padilni01,2023,AL,P,1
castrha01,2018,AL,2B,1
espinpa01,2017,NL,P,1
milneho01,2020,AL,P,1
wilsobo02,2016,AL,C,3
moralos01,2018,AL,P,1
burgeja01,2023,AL,1B,1
torrero01,2016,AL,2B,1
marteje01,2018,AL,OF,1
sardilu01,2016,AL,2B,1
holadbr01,2015,AL,1B,1
harvema01,2018,NL,P,2
marteke01,2018,NL,SS,1
allenau01,2019,NL,1B,1
edmanto01,2022,NL,OF,1
maytr01,2021,NL,P,1
germado01,2018,AL,P,1
gsellro01,2018,NL,P,1
gonsoto01,2023,NL,P,1
perezhe01,2019,NL,OF,1
sanchri01,2020,NL,P,1
bryankr01,2015,NL,1B,1
faircst01,2021,NL,OF,1
sanchal04,2020,NL,C,1
cabreas01,2019,NL,3B,1
cappsca01,2015,NL,P,1
dickeco01,2014,NL,OF,1
pindech01,2018,AL,1B,1
contrwi01,2016,NL,1B,1
ramoswi01,2018,NL,C,1
choicmi01,2014,AL,OF,1
dunanjo01,2022,NL,2B,1
familje01,2015,NL,P,1
olivaja01,2021,NL,OF,1
tatisfe02,2023,NL,2B,1
uriasra01,2022,AL,SS,1
mcmahry01,2019,NL,2B,1
rogerta01,2020,AL,P,1
montemi01,2017,NL,P,1
inciaen01,2019,NL,OF,1
amarial01,2014,NL,SS,1
beninan01,2020,AL,OF,1
simslu01,2020,NL,P,1
utleych01,2018,NL,2B,1
pachejo01,2014,NL,C,1
caratvi01,2018,NL,C,1
frazicl01,2019,AL,OF,1
jannimi01,2021,AL,P,1
santolu01,2018,AL,P,1
valerbr01,2018,NL,OF,1
toroab01,2022,AL,1B,1
swansda01,2017,NL,SS,1
pattotr01,2014,NL,P,1
strichu01,2014,NL,P,1
walketa01,2019,NL,P,1
bardda01,2023,NL,P,1
keplema01,2015,AL,OF,1
peterja01,2019,AL,OF,1
phamth01,2023,NL,OF,2
sandopa01,2017,NL,1B,1
joeco01,2023,NL,OF,1
pomerdr01,2016,AL,P,1
ramirjc01,2019,AL,P,1
quackke01,2017,NL,P,1
santade01,2021,NL,P,1
gregelu01,2019,NL,P,1
tomasya01,2016,NL,1B,1
lewicar01,2020,NL,P,1
gonzama02,2015,NL,P,1
kinslia01,2019,NL,P,1
quintjo01,2014,AL,P,1
slegeaa01,2021,AL,P,1
crispco01,2014,AL,OF,1
happia01,2018,NL,OF,1
castrha01,2021,AL,OF,1
flories01,2021,AL,OF,1
petityu01,2016,NL,P,1
schwaky01,2016,NL,OF,1
seaboco01,2021,AL,P,1
jaxgr01,2021,AL,P,1
swansda01,2021,NL,SS,1
lockeje01,2017,NL,P,1
bregmal01,2016,AL,2B,1
rodrise01,2018,NL,SS,1
scottta02,2019,AL,P,2
scribev01,2015,AL,P,1
wendljo01,2019,AL,3B,1
bandaan01,2020,AL,P,1
gonzagi01,2015,NL,P,1
gantjo01,2017,NL,P,1
kenneia01,2020,AL,P,1
chiriro01,2022,AL,C,1
nogosst01,2022,NL,P,1
evansde01,2020,AL,P,1
kempto01,2022,AL,OF,1
cabreos01,2022,AL,OF,1
culbech01,2016,NL,SS,1
fienca01,2014,AL,P,1
gosseph01,2016,NL,3B,1
nunezed02,2017,NL,3B,1
gearrco01,2018,NL,P,1
deichgr01,2021,NL,OF,1
bethach01,2017,NL,2B,1
davisjd01,2022,NL,1B,2
birdja01,2023,NL,P,1
susacan01,2014,NL,C,1
perezci01,2020,AL,P,1
kineris01,2018,AL,2B,1
cessalu01,2023,NL,P,1
willita01,2018,NL,P,1
martiru01,2018,AL,3B,1
colonch01,2014,AL,SS,1
helslry01,2023,NL,P,1
pruitau01,2023,AL,P,1
rominau01,2019,AL,P,1
stratch01,2018,NL,P,1
waltodo01,2020,AL,2B,1
roberda10,2018,AL,SS,1
renfrhu01,2023,AL,OF,1
tayloch03,2021,NL,3B,1
haggesa01,2021,AL,OF,1
hillisa01,2022,NL,OF,1
reynoma01,2016,NL,2B,1
frazicl01,2018,AL,OF,1
mengdda01,2018,AL,P,1
deanau01,2020,NL,1B,1
barrija01,2021,AL,P,1
yateski01,2016,AL,P,1
duggast01,2020,NL,OF,1
croncj01,2017,AL,1B,1
castrha01,2022,AL,2B,1
mccarbr01,2016,NL,P,1
pennicl01,2014,NL,2B,1
stewabr01,2023,AL,P,1
bakerje03,2015,NL,1B,1
perezhe01,2018,NL,2B,1
blackvi01,2014,NL,P,1
dysonsa01,2018,NL,P,1
motteta01,2017,AL,SS,1
orfna01,2020,AL,2B,1
brogdco01,2020,NL,P,1
brashma01,2022,AL,P,1
segurje01,2020,NL,SS,1
inciaen01,2018,NL,OF,1
hernael02,2022,AL,OF,1
nieuwki01,2016,NL,OF,1
janseke01,2019,NL,P,1
burrry01,2018,AL,P,1
estrath01,2022,NL,SS,1
correke01,2014,NL,P,1
haleda02,2018,AL,P,3
sardilu01,2015,NL,3B,1
colemlo01,2018,AL,P,1
contrca01,2014,NL,P,1
hinojda01,2015,NL,P,1
leclejo01,2023,AL,P,1
mathima01,2023,NL,2B,2
anderia01,2022,NL,P,1
fraziad01,2016,NL,2B,1
sheffjo01,2021,NL,P,1
chacijh01,2019,AL,P,1
neideni01,2021,NL,P,1
taylomi02,2017,NL,OF,1
vargaja01,2017,AL,P,1
hernape02,2014,NL,P,1
drurybr01,2018,AL,3B,2
mujiced01,2015,AL,P,2
diazju03,2014,NL,P,1
gennesc01,2017,NL,3B,1
gonzaal02,2014,AL,3B,1
reyesvi01,2020,AL,OF,1
rodrise01,2018,NL,3B,1
torrero01,2019,AL,3B,1
verdual01,2023,AL,OF,1
taylobe04,2020,AL,C,1
kriskbr01,2021,AL,P,2
priceda01,2021,NL,P,1
reedaj01,2019,AL,1B,1
rosaram01,2021,AL,OF,1
croneja01,2022,NL,SS,1
luplojo01,2018,NL,OF,1
ryanbr01,2015,AL,SS,1
peterti01,2018,NL,P,1
suarean01,2018,NL,P,1
abreubr01,2020,AL,P,1
stubbga01,2020,AL,C,1
cottojh01,2016,AL,P,1
ruizca01,2017,AL,P,1
floripe01,2017,NL,OF,1
pedrodu01,2019,AL,2B,1
maybica01,2018,NL,OF,1
bloomwi01,2014,AL,3B,1
santihe01,2021,AL,P,1
corpoca01,2015,AL,C,1
freesda01,2016,NL,2B,1
skogler01,2018,AL,P,1
moustmi01,2016,AL,3B,1
tauchmi01,2023,NL,OF,1
villajo01,2020,AL,2B,1
raineta01,2022,NL,P,1
grandya01,2019,NL,C,1
boteda01,2022,NL,2B,1
pepiory01,2023,NL,P,1
plesaza01,2022,AL,P,1
ramirjc01,2017,AL,P,1
marinjh01,2017,AL,P,1
santada01,2018,NL,OF,1
abbotco01,2022,NL,P,1
osunajo01,2018,NL,1B,1
greingr01,2021,AL,C,1
alcaljo01,2022,AL,P,1
nolaaa01,2020,NL,P,1
turnbsp01,2023,AL,P,1
ugglada01,2015,NL,1B,1
wheelza01,2022,NL,P,1
perezro02,2019,AL,C,1
garciad02,2020,AL,OF,1
vargail01,2020,NL,1B,1
garcide02,2022,AL,1B,1
mengdda01,2020,AL,P,1
gurrilo01,2020,AL,OF,1
youngal01,2023,NL,P,1
vizcaar01,2016,NL,P,1
friasca01,2014,NL,P,1
reddijo01,2015,AL,OF,1
rogerja02,2016,NL,1B,1
suzukic01,2017,NL,OF,1
kniznan01,2022,NL,C,1
segurje01,2015,NL,SS,1
troutmi01,2016,AL,OF,1
chambjo03,2015,AL,P,2
brignre01,2015,NL,3B,1
sardilu01,2016,NL,SS,1
jennida01,2019,NL,P,1
judgeaa01,2019,AL,OF,1
mooread01,2014,NL,C,1
garcile02,2022,AL,OF,1
lasorjo01,2023,NL,P,1
arroych01,2017,NL,2B,1
gonzaer01,2017,AL,SS,1
susacan01,2015,NL,C,1
massemi02,2022,AL,2B,1
nunezre01,2019,AL,1B,1
dejonch01,2020,AL,P,1
dudalu01,2016,NL,1B,1
desmoia01,2018,NL,OF,1
gregodi01,2022,NL,SS,1
millean01,2019,NL,P,1
owingch01,2019,AL,3B,2
quintjo01,2023,NL,P,1
garream01,2017,NL,P,1
curtijo02,2021,NL,P,2
archech01,2014,AL,P,1
olivele01,2014,AL,P,1
lutzdo01,2014,NL,OF,1
profaju01,2023,NL,1B,1
vargake01,2015,AL,1B,1
claibpr01,2014,AL,P,1
eflinza01,2019,NL,P,1
phamth01,2020,NL,OF,1
borucry01,2019,AL,P,1
nicolju01,2016,NL,P,1
gomezje01,2019,AL,P,1
campber01,2015,NL,3B,1
simslu01,2022,NL,P,1
dietrde01,2016,NL,2B,1
polloaj01,2023,NL,OF,1
martico01,2017,AL,P,1
teherju01,2019,NL,P,1
drurybr01,2020,AL,2B,1
achteaj01,2014,AL,P,1
kineris01,2020,AL,SS,1
matonni01,2022,NL,P,1
avilaal01,2017,NL,C,1
biggica01,2023,AL,OF,1
adamewi01,2021,AL,SS,1
francma02,2018,NL,3B,1
orfna01,2020,AL,SS,1
lindgje01,2023,NL,P,1
coopega03,2020,NL,1B,1
couloda01,2014,NL,P,1
dickeco01,2021,NL,OF,1
moorema02,2014,AL,P,1
jonesna01,2016,AL,P,1
farmebu01,2022,NL,P,1
jasojo01,2014,AL,C,1
utleych01,2016,NL,3B,1
morgany01,2014,AL,OF,1
allarko01,2022,AL,P,1
peterja01,2021,NL,OF,1
reyesjo01,2015,NL,SS,1
simmosh01,2016,NL,P,1
richaga01,2016,AL,P,1
curtijo02,2017,AL,P,1
rengilu01,2023,AL,SS,1
chapmma01,2023,AL,3B,1
colege01,2014,NL,P,1
hernace02,2017,NL,2B,1
rosaram01,2018,NL,SS,1
strahma01,2020,NL,P,1
daviswa01,2014,AL,P,1
amarial01,2015,NL,2B,1
riverfe01,2019,NL,P,1
stassma01,2015,AL,C,1
sampske01,2016,NL,P,1
vinceni01,2018,AL,P,1
spangco01,2018,NL,2B,1
mannima01,2022,AL,P,1
marteke01,2019,NL,SS,1
forteni01,2023,NL,C,1
bethach01,2017,NL,P,1
ponceda01,2018,NL,P,1
kratzer01,2018,NL,1B,1
carpmi01,2014,AL,3B,1
wadety01,2019,AL,OF,1
brachbr01,2018,AL,P,1
sanchcr01,2022,NL,P,1
staumjo01,2019,AL,P,1
thompza01,2021,NL,P,1
nerishe01,2018,NL,P,1
alfarjo01,2018,NL,C,1
guerrja01,2019,NL,P,1
adamja01,2020,NL,P,1
rosalad01,2017,NL,1B,1
valenda01,2018,AL,OF,1
parkho01,2022,NL,SS,1
bellaan01,2021,NL,P,1
fordmi01,2022,AL,1B,2
turnetr01,2018,NL,SS,1
travisa01,2019,AL,OF,1
doyleto01,2020,NL,P,1
herredi01,2018,NL,1B,1
walkejo03,2023,NL,P,1
dickeco01,2020,NL,OF,1
blackch02,2022,NL,OF,1
avilape01,2021,NL,P,1
kellydo01,2014,AL,2B,1
pujolal01,2021,AL,3B,1
swihabl01,2018,AL,3B,1
alzolad01,2022,NL,P,1
ellsbja01,2014,AL,OF,1
florewi01,2018,NL,2B,1
sogarer01,2020,NL,OF,1
middlwi01,2016,NL,3B,1
rodried05,2019,AL,P,1
bastaan01,2014,NL,P,1
woodbl01,2017,NL,P,1
vanmejo01,2021,NL,OF,1
lambja01,2020,AL,3B,1
ruckemi01,2022,NL,P,1
lindsma01,2014,AL,P,1
millesh01,2018,NL,P,1
sampske01,2015,NL,P,1
scottro02,2017,AL,P,1
bryankr01,2021,NL,1B,1
johnser04,2016,AL,P,1
diazya01,2021,AL,1B,1
davisau01,2021,NL,P,1
loneyja01,2014,AL,1B,1
hendrky01,2023,NL,P,1
rojasmi02,2014,NL,SS,1
mazarno01,2021,AL,OF,1
rominau01,2018,AL,C,1
galvifr01,2019,NL,SS,1
contrwi01,2022,NL,C,1
jankotr01,2016,NL,OF,1
anderbr06,2020,NL,2B,1
leonsa01,2015,AL,C,1
grossro01,2016,AL,OF,1
cordefr02,2020,AL,OF,1
bassich01,2015,AL,P,1
caratvi01,2019,NL,P,1
gibauia01,2019,AL,P,2
johnske05,2015,NL,OF,2
crismna01,2020,NL,P,1
blewesc01,2021,AL,P,1
campber01,2016,NL,OF,1
garvemi01,2018,AL,P,1
barneau01,2018,NL,C,1
haranaa01,2015,NL,P,1
mazzoco01,2018,NL,P,1
rivertj01,2016,NL,1B,1
farmeky01,2023,AL,2B,1
javiecr01,2020,AL,P,1
forsylo01,2018,NL,1B,1
harriwi02,2020,NL,P,1
mcmahry01,2022,NL,3B,1
swihabl01,2017,AL,C,1
odorija01,2015,AL,P,1
souzast01,2015,AL,OF,1
adriaeh01,2022,NL,3B,2
davisch02,2019,AL,P,1
marquge01,2021,NL,P,1
obergsc01,2016,NL,P,1
flahery01,2015,AL,SS,1
cuthbch01,2020,AL,3B,1
guzmaro01,2019,AL,1B,1
yateski01,2017,AL,P,1
avilemi01,2015,AL,2B,1
clemepa02,2014,AL,P,1
kratzer01,2016,NL,1B,1
clemeko01,2022,AL,2B,1
moranco01,2018,NL,3B,1
conlead01,2021,AL,P,1
mcfartj01,2023,NL,P,1
perezhe01,2015,NL,1B,1
pillake01,2019,AL,OF,1
yamamjo01,2019,NL,P,1
gordoal01,2017,AL,OF,1
torrera01,2018,AL,3B,1
luplojo01,2023,AL,OF,2
pareded02,2017,NL,P,1
jimenel02,2019,AL,OF,1
mcgousc01,2023,NL,P,1
penafr01,2015,AL,C,1
parrian01,2015,AL,SS,1
voitlu01,2023,NL,1B,1
anderta01,2018,NL,P,1
escobed01,2016,AL,P,1
haguema01,2015,AL,1B,1
guduare01,2021,AL,P,1
jonesga02,2014,NL,OF,1
luciama01,2023,NL,SS,1
spangco01,2017,NL,2B,1
garciar01,2022,NL,C,1
lagarju01,2022,AL,OF,1
amarial01,2016,NL,P,1
barneto01,2018,AL,P,1
madrini01,2021,AL,2B,1
garcile02,2019,AL,2B,1
claudal01,2016,AL,P,1
kempma01,2020,NL,OF,1
merriwh01,2022,AL,2B,2
schoojo01,2023,AL,2B,1
roblevi01,2020,NL,OF,1
thameer01,2018,NL,1B,1
walkene01,2019,NL,1B,1
hedgeau01,2019,NL,3B,1
arauzjo01,2021,AL,SS,1
coopega03,2021,NL,1B,1
flemijo01,2022,AL,P,1
plaweke01,2019,AL,P,1
rominan01,2016,AL,SS,1
wadela01,2019,AL,OF,1
raleybr01,2020,NL,P,1
sierrma01,2019,NL,OF,1
sardilu01,2016,AL,SS,1
rojasmi02,2017,NL,1B,1
cowarka01,2016,AL,2B,1
pradoma01,2014,NL,2B,1
aybarer01,2017,NL,SS,1
arozara01,2022,AL,OF,1
mastrda01,2016,AL,OF,1
tuckeky01,2019,AL,OF,1
weavelu01,2023,AL,P,2
garcile02,2014,AL,3B,1
albieoz01,2021,NL,2B,1
barlosc01,2020,AL,P,1
croneja01,2021,NL,2B,1
drurybr01,2018,AL,1B,1
fletcda02,2021,AL,2B,1
zobribe01,2015,AL,2B,2
janispa01,2015,AL,SS,1
suzukic01,2015,NL,P,1
givenmy01,2020,NL,P,1
mahtomi01,2015,AL,OF,1
walkene01,2019,NL,3B,1
pederjo01,2021,NL,OF,2
youngda02,2022,NL,P,1
bautijo02,2016,AL,OF,1
whiteel03,2014,NL,C,1
navarre01,2015,AL,2B,1
josepto01,2017,NL,1B,1
castrmi01,2018,AL,P,1
greinza01,2022,AL,P,1
mercejo03,2019,AL,2B,1
shielja02,2016,AL,P,1
boscawi01,2016,NL,P,1
ryuhy01,2016,NL,P,1
puigya01,2019,AL,OF,1
garcilu03,2015,NL,P,1
sanchhe01,2016,AL,C,1
gutieju01,2014,NL,P,1
herreke01,2018,NL,P,1
rojasjo01,2022,NL,3B,1
changyu01,2020,AL,2B,1
rivasal01,2021,NL,1B,1
sheffju01,2022,AL,P,1
dowdyky01,2019,AL,P,1
smylydr01,2020,NL,P,1
dunnmi01,2014,NL,P,1
mancitr01,2023,NL,1B,1
rominan01,2015,AL,1B,1
myerswi01,2014,AL,1B,1
bellico01,2021,NL,1B,1
drurybr01,2016,NL,2B,1
schaflo01,2016,AL,OF,1
ramirjo02,2016,NL,P,1
sizemgr01,2015,NL,OF,1
storedr01,2017,NL,P,1
wilsoju10,2016,AL,P,1
rodriwi02,2014,AL,P,1
santaca01,2015,AL,1B,1
cuasjo01,2023,NL,P,1
dunnmi01,2015,NL,P,1
sogarer01,2014,AL,SS,1
milleow01,2021,AL,1B,1
drabeky01,2016,NL,P,1
leblawa01,2014,AL,P,3
machama01,2016,AL,SS,1
holtbr01,2015,AL,SS,1
peterja01,2020,NL,3B,1
gomezje01,2015,NL,P,1
pinedmi01,2022,AL,P,1
correca01,2020,AL,SS,1
hoytja01,2017,AL,P,1
cabremi01,2019,AL,1B,1
leecl02,2014,NL,P,1
goinsry01,2016,AL,3B,1
bartjo01,2023,NL,C,1
delosen01,2018,NL,P,1
bloomwi01,2014,AL,OF,1
massemi02,2022,AL,3B,1
mattsis01,2021,AL,P,1
sanchmi01,2022,NL,P,1
yateski01,2019,NL,P,1
asuajca01,2018,NL,2B,1
sotoge01,2016,AL,C,1
camarjo01,2019,NL,2B,1
peacobr01,2015,AL,P,1
pegueli01,2022,NL,SS,1
curtijo02,2019,AL,P,1
gracema02,2019,NL,P,1
whitety01,2017,AL,P,1
rayro02,2019,NL,P,1
vargake01,2017,AL,1B,1
guilllu01,2022,NL,3B,1
riosed01,2021,NL,3B,1
sogarer01,2019,AL,3B,1
stantmi03,2023,AL,OF,1
margeni01,2020,AL,P,1
wilsoju10,2017,AL,P,1
whiteaa01,2020,AL,OF,1
smithpa04,2022,NL,1B,1
wardta01,2023,AL,1B,1
ariasga01,2023,AL,2B,1
camarjo01,2017,NL,3B,1
farquda01,2016,AL,P,1
hedgeau01,2020,AL,C,1
castidi01,2023,AL,P,1
ramirjo01,2014,AL,SS,1
tarplst01,2019,AL,P,1
thompbu01,2023,AL,OF,1
dalbebo01,2022,AL,2B,1
armstsh01,2021,AL,P,2
torrero01,2021,NL,2B,1
turanbr02,2023,NL,SS,1
brantmi02,2015,AL,OF,1
smithca03,2021,NL,P,1
wallsta01,2022,AL,SS,1
finnebr01,2015,NL,P,1
wilheto01,2016,AL,P,2
candeje01,2017,NL,3B,1
deanau01,2020,NL,OF,1
gomezhe01,2015,NL,OF,1
zamorda01,2021,AL,P,1
chafian01,2023,NL,P,2
alonsyo01,2015,NL,3B,1
graniza01,2017,AL,OF,1
descada01,2017,NL,OF,1
huffsa01,2020,AL,C,1
kellebr01,2021,AL,P,1
johnspi01,2021,NL,P,1
martiru01,2019,NL,3B,1
freemsa01,2015,AL,P,1
baezpe01,2021,AL,P,1
marteke01,2021,NL,2B,1
dermoma01,2016,AL,P,1
dunnida01,2020,AL,P,1
santira01,2014,NL,OF,1
solando01,2019,NL,SS,1
tracyma01,2015,AL,P,1
padloke01,2021,AL,1B,1
perazos02,2022,AL,2B,1
felizne01,2015,AL,P,2
hicksjo03,2021,NL,P,1
buterdr01,2020,NL,C,1
nolaaa01,2016,NL,P,1
wislema01,2022,AL,P,1
reyesal02,2021,NL,P,1
calhoko01,2014,AL,OF,1
riverem01,2023,NL,1B,1
rosarra01,2017,AL,P,1
mccanja02,2018,AL,C,1
duffyma01,2023,AL,1B,1
edmanto01,2023,NL,SS,1
motteta01,2018,AL,2B,1
kellyty01,2016,NL,OF,1
carreez01,2016,AL,OF,1
velazan01,2020,AL,SS,1
burnsan01,2021,NL,2B,1
fistedo01,2015,NL,P,1
solando01,2021,NL,SS,1
cuthbch01,2018,AL,3B,1
howeljp01,2015,NL,P,1
beatyma01,2022,NL,OF,1
teherju01,2016,NL,P,1
saupowa01,2017,AL,P,1
boteda01,2019,NL,SS,1
garcija04,2022,NL,P,1
valbulu01,2015,AL,2B,1
smithty01,2017,AL,SS,1
garcija04,2018,NL,P,1
heredgu01,2016,AL,OF,1
carlesh01,2019,NL,P,1
blancro01,2022,AL,P,1
villada01,2023,NL,2B,1
garcija04,2017,NL,P,1
bourjpe01,2019,AL,2B,1
beckch02,2018,AL,P,1
fontwi01,2018,NL,P,1
roberda10,2021,NL,P,1
familje01,2018,NL,P,1
martich02,2022,NL,P,2
stallja01,2016,NL,C,1
pressry01,2020,AL,P,1
cuthbch01,2016,AL,3B,1
fulmeca01,2018,AL,P,1
mclaima01,2023,NL,2B,1
strichu01,2017,NL,P,1
delpomi01,2020,NL,P,1
seageco01,2016,NL,SS,1
blancan01,2016,NL,3B,1
camerda01,2020,AL,OF,1
gonzama01,2021,AL,P,1
ryanky01,2014,AL,P,1
shaffri01,2015,AL,3B,1
manaese01,2022,NL,P,1
brownse01,2020,AL,1B,1
pivetni01,2023,AL,P,1
santose01,2014,AL,P,1
nunezdo01,2021,NL,C,1
pujolal01,2016,AL,1B,1
francwa01,2021,AL,3B,1
zagunma01,2017,NL,OF,1
banksta01,2022,AL,P,1
murphpa02,2021,AL,P,1
longoev01,2017,AL,3B,1
harrijo05,2021,AL,2B,1
pindech01,2022,AL,1B,1
sanomi01,2020,AL,1B,1
goinsry01,2019,AL,3B,1
woodbl01,2018,AL,P,1
spruize01,2014,NL,P,1
suarean01,2020,NL,P,1
duranjh01,2023,AL,P,1
rodrise01,2016,NL,SS,1
durapmo01,2019,NL,P,1
freesda01,2018,NL,3B,2
holmecl01,2018,NL,P,1
marchra01,2021,NL,C,1
okeych01,2022,NL,C,1
alvarjo03,2023,NL,P,1
gomesya01,2017,AL,C,1
roarkta01,2019,AL,P,1
alvarhe01,2017,NL,P,1
